Source,Target,Type,Id,Label,Weight
Dong_Chul_Lee_100002175702153,???€?????????????€??€?_100002018480178,Undirected,2171,,1
Jayoung_Park_100002213504736,Min_Jung_Kim_100000386221181,Undirected,2236,,1
??????????????????€?_100002281430993,???€?????????????????_100000531856732,Undirected,2237,,1
HWoo_Jung_100002295520839,Won_Jae_Lee_100000069765934,Undirected,2244,,1
HWoo_Jung_100002295520839,Juyon_Julie_100000469454910,Undirected,2245,,1
HWoo_Jung_100002295520839,Jake_Lee_100000545593230,Undirected,2246,,1
HWoo_Jung_100002295520839,Jiyoon_No_100000547274511,Undirected,2247,,1
HWoo_Jung_100002295520839,Hyunji_Shae_Kim_100001156999960,Undirected,1585,,1
HWoo_Jung_100002295520839,Chungsol_Lee_100001239028443,Undirected,1668,,1
HWoo_Jung_100002295520839,Ayou_Ovee_100001442166098,Undirected,1751,,1
HWoo_Jung_100002295520839,Semin_Kim_100001678627405,Undirected,1955,,1
HWoo_Jung_100002295520839,Jason_Jang_100001694458502,Undirected,1971,,1
HWoo_Jung_100002295520839,Kidong_Kim_100001733257299,Undirected,2011,,1
HWoo_Jung_100002295520839,Jason_Kim_100001870622832,Undirected,2082,,1
HWoo_Jung_100002295520839,Donghoon_Shin_100001891765121,Undirected,2111,,1
HWoo_Jung_100002295520839,Andrew_Kim_100002109906573,Undirected,2215,,1
Lee_Hyeyeon_100002303689888,Hana_Lee_100000880836809,Undirected,1438,,1
Lee_Hyeyeon_100002303689888,??????????????????????_100001216807406,Undirected,1612,,1
Lee_Hyeyeon_100002303689888,Sunyoung_Lee_100001810634154,Undirected,2033,,1
Lee_Hyeyeon_100002303689888,Hyunju_Park_100001823923534,Undirected,2044,,1
Lee_Hyeyeon_100002303689888,Go_Eun_Park_100001880594539,Undirected,2095,,1
Lee_Hyeyeon_100002303689888,????????????????????_100002025717828,Undirected,2180,,1
Wonshang__Choi_100002376004695,Daewoong_Choi_100001776632426,Undirected,2021,,1
Hyoeun_Lew_100002383544059,Won_Jae_Lee_100000069765934,Undirected,2271,,1
Hyoeun_Lew_100002383544059,Hyobin_Lee_100000182291798,Undirected,2272,,1
Hyoeun_Lew_100002383544059,??????????????????€?_100000259041746,Undirected,2273,,1
Hyoeun_Lew_100002383544059,Brian_Don-chic_Ko_100000307910699,Undirected,2274,,1
Hyoeun_Lew_100002383544059,Jake_Lee_100000545593230,Undirected,2275,,1
Hyoeun_Lew_100002383544059,Jiyoon_No_100000547274511,Undirected,2276,,1
Hyoeun_Lew_100002383544059,????????????????????_100000692518718,Undirected,2277,,1
Hyoeun_Lew_100002383544059,Freyr_Van_Aesir_100000865188754,Undirected,1382,,1
Hyoeun_Lew_100002383544059,Hyunji_Shae_Kim_100001156999960,Undirected,1586,,1
Hyoeun_Lew_100002383544059,Seki_Park_100001375496723,Undirected,1705,,1
Hyoeun_Lew_100002383544059,HyunJung_Park_100001598041775,Undirected,1847,,1
Hyoeun_Lew_100002383544059,Jaeeun_Yu_100001615528149,Undirected,1856,,1
Hyoeun_Lew_100002383544059,???????????????????_100001646303317,Undirected,1903,,1
Hyoeun_Lew_100002383544059,???????????????????_100001663429780,Undirected,1926,,1
Hyoeun_Lew_100002383544059,Kidong_Kim_100001733257299,Undirected,2012,,1
Hyoeun_Lew_100002383544059,Donghoon_Shin_100001891765121,Undirected,2112,,1
Hyoeun_Lew_100002383544059,Sookyoung_Ji_100001991314805,Undirected,2144,,1
Hyoeun_Lew_100002383544059,HanRa_Choi_100001993722145,Undirected,2155,,1
Hyoeun_Lew_100002383544059,???€??????€??€?_100002057205944,Undirected,2197,,1
Seil__Kim_100002392243776,Yoochang_Guak_100000191851856,Undirected,2286,,1
Seil__Kim_100002392243776,Youngjoo_Lim_100000279597869,Undirected,2287,,1
Seil__Kim_100002392243776,Sungyun_Ban_100000389771602,Undirected,2288,,1
Seil__Kim_100002392243776,Hae_Sang_Park_100000975240739,Undirected,1477,,1
Seil__Kim_100002392243776,Kwangjin_Lee_100001218700974,Undirected,1625,,1
Seil__Kim_100002392243776,Soojin_Lee_100001219495605,Undirected,1645,,1
Seil__Kim_100002392243776,Gayoung_Kim_100001466116182,Undirected,1779,,1
Hyekyeong__Yu_100002461503914,Youwon_Bang_100000333091096,Undirected,2296,,1
Hyekyeong__Yu_100002461503914,Hana_Lee_100000880836809,Undirected,1439,,1
Hyekyeong__Yu_100002461503914,??????????????????????_100001216807406,Undirected,1613,,1
Hyekyeong__Yu_100002461503914,Sunyoung_Lee_100001810634154,Undirected,2034,,1
Hyekyeong__Yu_100002461503914,Hyunju_Park_100001823923534,Undirected,2045,,1
Hyekyeong__Yu_100002461503914,??????????€??????????_100001855206958,Undirected,2070,,1
Hyekyeong__Yu_100002461503914,Go_Eun_Park_100001880594539,Undirected,2096,,1
Hyekyeong__Yu_100002461503914,Young_Im__Han_100001884537559,Undirected,2101,,1
Hyekyeong__Yu_100002461503914,????????????????????_100001936176701,Undirected,2126,,1
Hyekyeong__Yu_100002461503914,Lee_Hyeyeon_100002303689888,Undirected,2256,,1
Cho_Shin_Jeong_100002465809229,Youwon_Bang_100000333091096,Undirected,2297,,1
Cho_Shin_Jeong_100002465809229,??????????????????????_100001216807406,Undirected,1614,,1
Cho_Shin_Jeong_100002465809229,??????????€??????????_100001855206958,Undirected,2071,,1
Cho_Shin_Jeong_100002465809229,Go_Eun_Park_100001880594539,Undirected,2097,,1
Cho_Shin_Jeong_100002465809229,????????????????????_100002025717828,Undirected,2181,,1
Cho_Shin_Jeong_100002465809229,Lee_Hyeyeon_100002303689888,Undirected,2257,,1
Younjung_Jang_100002510792975,Sungeun_Hwang_100000585533103,Undirected,2299,,1
Younjung_Jang_100002510792975,??????????????????????_100001216807406,Undirected,1615,,1
Younjung_Jang_100002510792975,?????????????????????????€?_100001941662349,Undirected,2132,,1
Younjung_Jang_100002510792975,Jinhwan_Kim_100002011710472,Undirected,2163,,1
Younjung_Jang_100002510792975,???€?????????????€??€?_100002018480178,Undirected,2172,,1
Younjung_Jang_100002510792975,Dong_Chul_Lee_100002175702153,Undirected,2230,,1
Younjung_Jang_100002510792975,?????????€???????€????_100002448768188,Undirected,2292,,1
Tongyo_Han_100002543604820,Hyunmi_Baek_100000138402894,Undirected,2309,,1
Tongyo_Han_100002543604820,Jioh_Kim_100000189358339,Undirected,2310,,1
Tongyo_Han_100002543604820,Jaehong_Lee_100000270663298,Undirected,2311,,1
Tongyo_Han_100002543604820,Youngseok_Choi_100000669697706,Undirected,2312,,1
Tongyo_Han_100002543604820,Jeongbok__Wi_100001091797083,Undirected,1549,,1
Tongyo_Han_100002543604820,Jeongeun_Choi_100001123983767,Undirected,1565,,1
Tongyo_Han_100002543604820,Ji_Hae_Suh_100001551408312,Undirected,1802,,1
Tongyo_Han_100002543604820,Eunho_Park_100001639266686,Undirected,1897,,1
Canto_Kim_100002549076834,HanRa_Choi_100001993722145,Undirected,2156,,1
Jaeseok_Jason_Lee_100002574066536,Jimi_Kim_100000042595242,Undirected,2329,,1
Jaeseok_Jason_Lee_100002574066536,Sungeun_Hwang_100000585533103,Undirected,2330,,1
Jaeseok_Jason_Lee_100002574066536,Sungyong_Um_100001029973935,Undirected,1505,,1
Jaeseok_Jason_Lee_100002574066536,Soojin_Lee_100001219495605,Undirected,1646,,1
?????€??????????????_100002581436750,Juyon_Julie_100000469454910,Undirected,2336,,1
?????€??????????????_100002581436750,Jiyoon_No_100000547274511,Undirected,2337,,1
?????€??????????????_100002581436750,Freyr_Van_Aesir_100000865188754,Undirected,1383,,1
?????€??????????????_100002581436750,Chungsol_Lee_100001239028443,Undirected,1669,,1
?????€??????????????_100002581436750,Ayou_Ovee_100001442166098,Undirected,1752,,1
?????€??????????????_100002581436750,Semin_Kim_100001678627405,Undirected,1956,,1
?????€??????????????_100002581436750,Jason_Jang_100001694458502,Undirected,1972,,1
?????€??????????????_100002581436750,Donghoon_Shin_100001891765121,Undirected,2113,,1
?????€??????????????_100002581436750,Andrew_Kim_100002109906573,Undirected,2216,,1
?????€??????????????_100002581436750,HWoo_Jung_100002295520839,Undirected,2248,,1
??????????€????????€?_100002590535128,Byeong-gil_Kim_100000539764469,Undirected,2343,,1
??????????€????????€?_100002590535128,Ji_Hee_Lee_100001203888764,Undirected,1597,,1
??????????€????????€?_100002590535128,????????????????€???_100001664738344,Undirected,1939,,1
??????????€????????€?_100002590535128,SangKyu_Bae_100001842743391,Undirected,2058,,1
??????????€????????€?_100002590535128,?????????????????????????€?_100001941662349,Undirected,2133,,1
??????????€????????€?_100002590535128,Jinhwan_Kim_100002011710472,Undirected,2164,,1
??????????€????????€?_100002590535128,???€?????????????€??€?_100002018480178,Undirected,2173,,1
??????????€????????€?_100002590535128,Younjung_Jang_100002510792975,Undirected,2300,,1
HaNul__Rhee_100002594525070,Byeong-gil_Kim_100000539764469,Undirected,2347,,1
HaNul__Rhee_100002594525070,????????????????€???_100001664738344,Undirected,1940,,1
HaNul__Rhee_100002594525070,SangKyu_Bae_100001842743391,Undirected,2059,,1
HaNul__Rhee_100002594525070,?????????????????????????€?_100001941662349,Undirected,2134,,1
HaNul__Rhee_100002594525070,Jinhwan_Kim_100002011710472,Undirected,2165,,1
HaNul__Rhee_100002594525070,???€?????????????€??€?_100002018480178,Undirected,2174,,1
HaNul__Rhee_100002594525070,???€??€??????€???????_100002043797433,Undirected,2184,,1
HaNul__Rhee_100002594525070,??????????€????????€?_100002590535128,Undirected,2344,,1
Jen__Button_100002595027884,Won_Jae_Lee_100000069765934,Undirected,2353,,1
Jen__Button_100002595027884,Juyon_Julie_100000469454910,Undirected,2354,,1
Jen__Button_100002595027884,Jiyoon_No_100000547274511,Undirected,2355,,1
Jen__Button_100002595027884,????????????????????_100000692518718,Undirected,2356,,1
Jen__Button_100002595027884,Hyunji_Shae_Kim_100001156999960,Undirected,1587,,1
Jen__Button_100002595027884,Ayou_Ovee_100001442166098,Undirected,1753,,1
Jen__Button_100002595027884,HyunJung_Park_100001598041775,Undirected,1848,,1
Jen__Button_100002595027884,Semin_Kim_100001678627405,Undirected,1957,,1
Jen__Button_100002595027884,???€??????€??€?_100002057205944,Undirected,2198,,1
Jen__Button_100002595027884,HWoo_Jung_100002295520839,Undirected,2249,,1
Jen__Button_100002595027884,Canto_Kim_100002549076834,Undirected,2315,,1
Sangho__Lee_100002601227960,Hae_Sang_Park_100000975240739,Undirected,1478,,1
Sangho__Lee_100002601227960,Hyunju_Park_100001823923534,Undirected,2046,,1
Sangho__Lee_100002601227960,Yonghwan_Lee_100002211201310,Undirected,2235,,1
Sangho__Lee_100002601227960,Seil__Kim_100002392243776,Undirected,2289,,1
Oogie_Boogie_100002602334210,Juyon_Julie_100000469454910,Undirected,2369,,1
Oogie_Boogie_100002602334210,Jiyoon_No_100000547274511,Undirected,2370,,1
Oogie_Boogie_100002602334210,Freyr_Van_Aesir_100000865188754,Undirected,1384,,1
Oogie_Boogie_100002602334210,Ayou_Ovee_100001442166098,Undirected,1754,,1
Oogie_Boogie_100002602334210,HyunJung_Park_100001598041775,Undirected,1849,,1
Oogie_Boogie_100002602334210,Semin_Kim_100001678627405,Undirected,1958,,1
Oogie_Boogie_100002602334210,Donghoon_Shin_100001891765121,Undirected,2114,,1
Oogie_Boogie_100002602334210,HanRa_Choi_100001993722145,Undirected,2157,,1
Oogie_Boogie_100002602334210,???€??????€??€?_100002057205944,Undirected,2199,,1
Oogie_Boogie_100002602334210,HWoo_Jung_100002295520839,Undirected,2250,,1
Oogie_Boogie_100002602334210,Canto_Kim_100002549076834,Undirected,2316,,1
Oogie_Boogie_100002602334210,?????€??????????????_100002581436750,Undirected,2338,,1
Oogie_Boogie_100002602334210,Jen__Button_100002595027884,Undirected,2357,,1
Min-Hee__Lim_100002617764635,Byeong-gil_Kim_100000539764469,Undirected,2381,,1
Min-Hee__Lim_100002617764635,????????????????????_100000692518718,Undirected,2382,,1
Min-Hee__Lim_100002617764635,Ji_Hee_Lee_100001203888764,Undirected,1598,,1
Min-Hee__Lim_100002617764635,???????????????????_100001663429780,Undirected,1927,,1
Min-Hee__Lim_100002617764635,SangYeob_Lee_100001832534402,Undirected,2051,,1
Min-Hee__Lim_100002617764635,Sookyoung_Ji_100001991314805,Undirected,2145,,1
Min-Hee__Lim_100002617764635,HanRa_Choi_100001993722145,Undirected,2158,,1
Min-Hee__Lim_100002617764635,???€??????€??€?_100002057205944,Undirected,2200,,1
Min-Hee__Lim_100002617764635,Andrew_Kim_100002109906573,Undirected,2217,,1
Min-Hee__Lim_100002617764635,Hyoeun_Lew_100002383544059,Undirected,2278,,1
Min-Hee__Lim_100002617764635,Oogie_Boogie_100002602334210,Undirected,2371,,1
Ken__Ko_100002621077930,????????????????????_100000692518718,Undirected,2388,,1
Ken__Ko_100002621077930,Chungsol_Lee_100001239028443,Undirected,1670,,1
Ken__Ko_100002621077930,Semin_Kim_100001678627405,Undirected,1959,,1
Ken__Ko_100002621077930,Donghoon_Shin_100001891765121,Undirected,2115,,1
Ken__Ko_100002621077930,Andrew_Kim_100002109906573,Undirected,2218,,1
Ken__Ko_100002621077930,HWoo_Jung_100002295520839,Undirected,2251,,1
Ken__Ko_100002621077930,?????€??????????????_100002581436750,Undirected,2339,,1
Ken__Ko_100002621077930,Jen__Button_100002595027884,Undirected,2358,,1
Jake__Lee_100002627613128,Won_Jae_Lee_100000069765934,Undirected,2393,,1
Jake__Lee_100002627613128,Chungsol_Lee_100001239028443,Undirected,1671,,1
Jake__Lee_100002627613128,Semin_Kim_100001678627405,Undirected,1960,,1
Jake__Lee_100002627613128,Donghoon_Shin_100001891765121,Undirected,2116,,1
Jake__Lee_100002627613128,Andrew_Kim_100002109906573,Undirected,2219,,1
Jake__Lee_100002627613128,HWoo_Jung_100002295520839,Undirected,2252,,1
Jake__Lee_100002627613128,?????€??????????????_100002581436750,Undirected,2340,,1
Jake__Lee_100002627613128,Oogie_Boogie_100002602334210,Undirected,2372,,1
Romano__Kieri_100002631841801,Won_Jae_Lee_100000069765934,Undirected,2398,,1
Romano__Kieri_100002631841801,Juyon_Julie_100000469454910,Undirected,2399,,1
Romano__Kieri_100002631841801,Jiyoon_No_100000547274511,Undirected,2400,,1
Romano__Kieri_100002631841801,Freyr_Van_Aesir_100000865188754,Undirected,1385,,1
Romano__Kieri_100002631841801,Chungsol_Lee_100001239028443,Undirected,1672,,1
Romano__Kieri_100002631841801,Semin_Kim_100001678627405,Undirected,1961,,1
Romano__Kieri_100002631841801,Donghoon_Shin_100001891765121,Undirected,2117,,1
Romano__Kieri_100002631841801,Canto_Kim_100002549076834,Undirected,2317,,1
Romano__Kieri_100002631841801,?????€??????????????_100002581436750,Undirected,2341,,1
Romano__Kieri_100002631841801,Jen__Button_100002595027884,Undirected,2359,,1
Romano__Kieri_100002631841801,Oogie_Boogie_100002602334210,Undirected,2373,,1
Romano__Kieri_100002631841801,Ken__Ko_100002621077930,Undirected,2389,,1
Romano__Kieri_100002631841801,Jake__Lee_100002627613128,Undirected,2394,,1
Changhun_Lee_100002651714571,Bae_Tae_Kwan_100001584130182,Undirected,1824,,1
Changhun_Lee_100002651714571,Jaewoo_Kim_100001632240746,Undirected,1869,,1
???????????????????_100002729976976,Won_Jae_Lee_100000069765934,Undirected,2405,,1
???????????????????_100002729976976,????????????????????_100000692518718,Undirected,2406,,1
???????????????????_100002729976976,Ji_Hee_Lee_100001203888764,Undirected,2407,,1
???????????????????_100002729976976,???????????????????_100001663429780,Undirected,2408,,1
???????????????????_100002729976976,???€??????€??€?_100002057205944,Undirected,2409,,1
???????????????????_100002729976976,Hyoeun_Lew_100002383544059,Undirected,2410,,1
????????????_100002735322523,????????????????????_100000692518718,Undirected,2416,,1
????????????_100002735322523,Semin_Kim_100001678627405,Undirected,2417,,1
????????????_100002735322523,Donghoon_Shin_100001891765121,Undirected,2418,,1
????????????_100002735322523,HWoo_Jung_100002295520839,Undirected,2419,,1
????????????_100002735322523,?????€??????????????_100002581436750,Undirected,2420,,1
????????????_100002735322523,Jen__Button_100002595027884,Undirected,2421,,1
????????????_100002735322523,Oogie_Boogie_100002602334210,Undirected,2422,,1
????????????_100002735322523,Romano__Kieri_100002631841801,Undirected,2423,,1
Sein__Lee_100002745702414,Soyeon_Yoon_100001559577308,Undirected,2427,,1
Sein__Lee_100002745702414,????????????????€???_100001664738344,Undirected,2428,,1
Sein__Lee_100002745702414,?????????????????????????€?_100001941662349,Undirected,2429,,1
Sein__Lee_100002745702414,Jinhwan_Kim_100002011710472,Undirected,2430,,1
Sein__Lee_100002745702414,???€?????????????€??€?_100002018480178,Undirected,2431,,1
Sein__Lee_100002745702414,Yonghwan_Lee_100002211201310,Undirected,2432,,1
Sein__Lee_100002745702414,??????????€????????€?_100002590535128,Undirected,2433,,1
Choi_Mihyun_100002750903124,??????????????????????_100001216807406,Undirected,2438,,1
Choi_Mihyun_100002750903124,Sunyoung_Lee_100001810634154,Undirected,2439,,1
Choi_Mihyun_100002750903124,Hyunju_Park_100001823923534,Undirected,2440,,1
Choi_Mihyun_100002750903124,??????????€??????????_100001855206958,Undirected,2441,,1
Choi_Mihyun_100002750903124,Go_Eun_Park_100001880594539,Undirected,2442,,1
Choi_Mihyun_100002750903124,????????????????????_100002025717828,Undirected,2443,,1
Choi_Mihyun_100002750903124,Hyekyeong__Yu_100002461503914,Undirected,2444,,1
Wenjuan_Yuan_100002798135050,Sungyong_Um_100001029973935,Undirected,2464,,1
Wenjuan_Yuan_100002798135050,Soojin_Lee_100001219495605,Undirected,2465,,1
Wenjuan_Yuan_100002798135050,Jaeseok_Jason_Lee_100002574066536,Undirected,2466,,1
??????????????????_100002832743318,Byeong-gil_Kim_100000539764469,Undirected,2467,,1
??????????????????_100002832743318,Ji_Hee_Lee_100001203888764,Undirected,2468,,1
??????????????????_100002832743318,????????????????€???_100001664738344,Undirected,2469,,1
??????????????????_100002832743318,SangKyu_Bae_100001842743391,Undirected,2470,,1
??????????????????_100002832743318,?????€??????????????_100001846008143,Undirected,2471,,1
??????????????????_100002832743318,?????????????????????????€?_100001941662349,Undirected,2472,,1
??????????????????_100002832743318,Jinhwan_Kim_100002011710472,Undirected,2473,,1
??????????????????_100002832743318,???€?????????????€??€?_100002018480178,Undirected,2474,,1
??????????????????_100002832743318,???€??€??????€???????_100002043797433,Undirected,2475,,1
??????????????????_100002832743318,?????????????????€?_100002055130977,Undirected,2476,,1
??????????????????_100002832743318,Younjung_Jang_100002510792975,Undirected,2477,,1
??????????????????_100002832743318,??????????€????????€?_100002590535128,Undirected,2478,,1
Youngwoo__Kim_100002847440633,Won_Jae_Lee_100000069765934,Undirected,2483,,1
Youngwoo__Kim_100002847440633,????????????????????_100000692518718,Undirected,2484,,1
Youngwoo__Kim_100002847440633,???????????????????_100001663429780,Undirected,2485,,1
Youngwoo__Kim_100002847440633,Hyoeun_Lew_100002383544059,Undirected,2486,,1
Lee__Goo_100002955715652,????????????????????_100000692518718,Undirected,2490,,1
Lee__Goo_100002955715652,???€??????€??€?_100002057205944,Undirected,2491,,1
Lee__Goo_100002955715652,Hyoeun_Lew_100002383544059,Undirected,2492,,1
Jongsoo__Yoo_100002971764626,Jayeon_Ok_100000333987176,Undirected,2495,,1
Jongsoo__Yoo_100002971764626,Ji_Hee_Lee_100001203888764,Undirected,2496,,1
Jongsoo__Yoo_100002971764626,????????????????€???_100001664738344,Undirected,2497,,1
Jongsoo__Yoo_100002971764626,SangKyu_Bae_100001842743391,Undirected,2498,,1
Jongsoo__Yoo_100002971764626,?????€??????????????_100001846008143,Undirected,2499,,1
Jongsoo__Yoo_100002971764626,?????????????????????????€?_100001941662349,Undirected,2500,,1
Jongsoo__Yoo_100002971764626,Jinhwan_Kim_100002011710472,Undirected,2501,,1
Jongsoo__Yoo_100002971764626,???€??€??????€???????_100002043797433,Undirected,2502,,1
Jongsoo__Yoo_100002971764626,?????????????????€?_100002055130977,Undirected,2503,,1
Jongsoo__Yoo_100002971764626,??????????€????????€?_100002590535128,Undirected,2504,,1
Jongsoo__Yoo_100002971764626,HaNul__Rhee_100002594525070,Undirected,2505,,1
Jongsoo__Yoo_100002971764626,??????????????????_100002832743318,Undirected,2479,,1
Minyoung__KI_100002976351370,Won_Jae_Lee_100000069765934,Undirected,2515,,1
Minyoung__KI_100002976351370,Jiyoon_No_100000547274511,Undirected,2516,,1
Minyoung__KI_100002976351370,Freyr_Van_Aesir_100000865188754,Undirected,2517,,1
Minyoung__KI_100002976351370,Chungsol_Lee_100001239028443,Undirected,2518,,1
Minyoung__KI_100002976351370,Seki_Park_100001375496723,Undirected,2519,,1
Minyoung__KI_100002976351370,Ayou_Ovee_100001442166098,Undirected,2520,,1
Minyoung__KI_100002976351370,Semin_Kim_100001678627405,Undirected,2521,,1
Minyoung__KI_100002976351370,Jason_Jang_100001694458502,Undirected,2522,,1
Minyoung__KI_100002976351370,Kidong_Kim_100001733257299,Undirected,2523,,1
Minyoung__KI_100002976351370,Jason_Kim_100001870622832,Undirected,2524,,1
Minyoung__KI_100002976351370,Sookyoung_Ji_100001991314805,Undirected,2525,,1
Minyoung__KI_100002976351370,HWoo_Jung_100002295520839,Undirected,2526,,1
Minyoung__KI_100002976351370,Hyoeun_Lew_100002383544059,Undirected,2527,,1
Minyoung__KI_100002976351370,Canto_Kim_100002549076834,Undirected,2528,,1
Minyoung__KI_100002976351370,?????€??????????????_100002581436750,Undirected,2529,,1
Minyoung__KI_100002976351370,Oogie_Boogie_100002602334210,Undirected,2530,,1
Minyoung__KI_100002976351370,Ken__Ko_100002621077930,Undirected,2531,,1
Minyoung__KI_100002976351370,Romano__Kieri_100002631841801,Undirected,2532,,1
Minyoung__KI_100002976351370,????????????_100002735322523,Undirected,2424,,1
Sunhyung_Jurng_100003006265541,Won_Jae_Lee_100000069765934,Undirected,2543,,1
Sunhyung_Jurng_100003006265541,Sookyoung_Ji_100001991314805,Undirected,2544,,1
Sunhyung_Jurng_100003006265541,HanRa_Choi_100001993722145,Undirected,2545,,1
Sunhyung_Jurng_100003006265541,Hyoeun_Lew_100002383544059,Undirected,2546,,1
Sunhyung_Jurng_100003006265541,Lee__Goo_100002955715652,Undirected,2493,,1
Soeun_Kang_100003091929099,Won_Jae_Lee_100000069765934,Undirected,2558,,1
Soeun_Kang_100003091929099,Hyobin_Lee_100000182291798,Undirected,2559,,1
Soeun_Kang_100003091929099,??????????????????€?_100000259041746,Undirected,2560,,1
Soeun_Kang_100003091929099,Brian_Don-chic_Ko_100000307910699,Undirected,2561,,1
Soeun_Kang_100003091929099,Jiyoon_No_100000547274511,Undirected,2562,,1
Soeun_Kang_100003091929099,????????????????????_100000692518718,Undirected,2563,,1
Soeun_Kang_100003091929099,Hyunji_Shae_Kim_100001156999960,Undirected,2564,,1
Soeun_Kang_100003091929099,HyunJung_Park_100001598041775,Undirected,2565,,1
Soeun_Kang_100003091929099,Jaeeun_Yu_100001615528149,Undirected,2566,,1
Soeun_Kang_100003091929099,???????????????????_100001646303317,Undirected,2567,,1
Soeun_Kang_100003091929099,???????????????????_100001663429780,Undirected,2568,,1
Soeun_Kang_100003091929099,HanRa_Choi_100001993722145,Undirected,2569,,1
Soeun_Kang_100003091929099,???€??????€??€?_100002057205944,Undirected,2570,,1
Soeun_Kang_100003091929099,Hyoeun_Lew_100002383544059,Undirected,2571,,1
Soeun_Kang_100003091929099,Canto_Kim_100002549076834,Undirected,2572,,1
Soeun_Kang_100003091929099,Jen__Button_100002595027884,Undirected,2573,,1
Soeun_Kang_100003091929099,Oogie_Boogie_100002602334210,Undirected,2574,,1
Soeun_Kang_100003091929099,Min-Hee__Lim_100002617764635,Undirected,2575,,1
Soeun_Kang_100003091929099,???????????????????_100002729976976,Undirected,2411,,1
Soeun_Kang_100003091929099,Youngwoo__Kim_100002847440633,Undirected,2487,,1
Soeun_Kang_100003091929099,Sunhyung_Jurng_100003006265541,Undirected,2547,,1
Hyun_Yoo__Park_100003101294396,Won_Jae_Lee_100000069765934,Undirected,2579,,1
Hyun_Yoo__Park_100003101294396,Hyobin_Lee_100000182291798,Undirected,2580,,1
Hyun_Yoo__Park_100003101294396,HyunJung_Park_100001598041775,Undirected,2581,,1
Hyun_Yoo__Park_100003101294396,???????????????????_100001646303317,Undirected,2582,,1
Hyun_Yoo__Park_100003101294396,Hyoeun_Lew_100002383544059,Undirected,2583,,1
Hyun_Yoo__Park_100003101294396,Canto_Kim_100002549076834,Undirected,2584,,1
Hyun_Yoo__Park_100003101294396,???????????????????_100002729976976,Undirected,2412,,1
De__Fang_100003154999004,Juyon_Julie_100000469454910,Undirected,2592,,1
De__Fang_100003154999004,Jiyoon_No_100000547274511,Undirected,2593,,1
De__Fang_100003154999004,Freyr_Van_Aesir_100000865188754,Undirected,2594,,1
De__Fang_100003154999004,Chungsol_Lee_100001239028443,Undirected,2595,,1
De__Fang_100003154999004,Ayou_Ovee_100001442166098,Undirected,2596,,1
De__Fang_100003154999004,HyunJung_Park_100001598041775,Undirected,2597,,1
De__Fang_100003154999004,Semin_Kim_100001678627405,Undirected,2598,,1
De__Fang_100003154999004,Jason_Jang_100001694458502,Undirected,2599,,1
De__Fang_100003154999004,Jason_Kim_100001870622832,Undirected,2600,,1
De__Fang_100003154999004,Donghoon_Shin_100001891765121,Undirected,2601,,1
De__Fang_100003154999004,Sookyoung_Ji_100001991314805,Undirected,2602,,1
De__Fang_100003154999004,Andrew_Kim_100002109906573,Undirected,2603,,1
De__Fang_100003154999004,HWoo_Jung_100002295520839,Undirected,2604,,1
De__Fang_100003154999004,?????€??????????????_100002581436750,Undirected,2605,,1
De__Fang_100003154999004,Jen__Button_100002595027884,Undirected,2606,,1
De__Fang_100003154999004,Oogie_Boogie_100002602334210,Undirected,2607,,1
De__Fang_100003154999004,Min-Hee__Lim_100002617764635,Undirected,2608,,1
De__Fang_100003154999004,Ken__Ko_100002621077930,Undirected,2609,,1
De__Fang_100003154999004,Jake__Lee_100002627613128,Undirected,2610,,1
De__Fang_100003154999004,Romano__Kieri_100002631841801,Undirected,2611,,1
De__Fang_100003154999004,???????????????????_100002729976976,Undirected,2413,,1
De__Fang_100003154999004,????????????_100002735322523,Undirected,2425,,1
De__Fang_100003154999004,Minyoung__KI_100002976351370,Undirected,2533,,1
De__Fang_100003154999004,Sunhyung_Jurng_100003006265541,Undirected,2548,,1
Cincero_Seongsil_Han_100003162909171,Jayeon_Ok_100000333987176,Undirected,2617,,1
Cincero_Seongsil_Han_100003162909171,Byeong-gil_Kim_100000539764469,Undirected,2618,,1
Cincero_Seongsil_Han_100003162909171,Ji_Hee_Lee_100001203888764,Undirected,2619,,1
Cincero_Seongsil_Han_100003162909171,????????????????€???_100001664738344,Undirected,2620,,1
Cincero_Seongsil_Han_100003162909171,Kidong_Kim_100001733257299,Undirected,2621,,1
Cincero_Seongsil_Han_100003162909171,SangKyu_Bae_100001842743391,Undirected,2622,,1
Cincero_Seongsil_Han_100003162909171,?????€??????????????_100001846008143,Undirected,2623,,1
Cincero_Seongsil_Han_100003162909171,?????????????????????????€?_100001941662349,Undirected,2624,,1
Cincero_Seongsil_Han_100003162909171,Jinhwan_Kim_100002011710472,Undirected,2625,,1
Cincero_Seongsil_Han_100003162909171,???€?????????????€??€?_100002018480178,Undirected,2626,,1
Cincero_Seongsil_Han_100003162909171,???€??€??????€???????_100002043797433,Undirected,2627,,1
Cincero_Seongsil_Han_100003162909171,?????????????????€?_100002055130977,Undirected,2628,,1
Cincero_Seongsil_Han_100003162909171,Younjung_Jang_100002510792975,Undirected,2629,,1
Cincero_Seongsil_Han_100003162909171,??????????€????????€?_100002590535128,Undirected,2630,,1
Cincero_Seongsil_Han_100003162909171,HaNul__Rhee_100002594525070,Undirected,2631,,1
